,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.premise,Input.hypothesis,Input.label,Input.prompt,Answer.semantic-similarity.label,Approve,Reject
34,3YLTXLH3DGBHCGG8NKPBSXZ6N6PPHX,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3JBT3HLQFA76QLEWJ80KHOZWX0YPZG,19,Submitted,Wed Jan 16 14:39:11 PST 2019,Wed Jan 16 14:39:20 PST 2019,Sat Jan 19 14:39:20 PST 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),there is a dog that is laying in the middle of a restaurant,Two women stand near tables as a dog lies on the floor.,1,Is Text 2 likely to be describing the same situation as Text 1?,2,,
35,3YLTXLH3DGBHCGG8NKPBSXZ6N6PPHX,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3PW9OPU9PSPD3ISI9ZGGTH7R9BU21I,17,Submitted,Wed Jan 16 14:40:38 PST 2019,Wed Jan 16 14:42:46 PST 2019,Sat Jan 19 14:42:46 PST 2019,,,,128,0% (0/0),0% (0/0),0% (0/0),there is a dog that is laying in the middle of a restaurant,Two women stand near tables as a dog lies on the floor.,1,Is Text 2 likely to be describing the same situation as Text 1?,3,,
36,3HFWPF5AKAOZV0P10G43J837RLES39,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,33CKWXB73LP6EXAMQVG2OYXMH5F11Z,14,Submitted,Wed Jan 16 14:34:47 PST 2019,Wed Jan 16 14:35:29 PST 2019,Sat Jan 19 14:35:29 PST 2019,,,,42,0% (0/0),0% (0/0),0% (0/0),Salmon and egg yolks on toast on a plate with eggs and tomatoes on toast.,The sandwich has many slices of hard boiled eggs.,1,Is Text 2 likely to be describing the same situation as Text 1?,2,,
37,3HFWPF5AKAOZV0P10G43J837RLES39,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3U84XHCDIEIK1SSDLO8WEQO16414Z3,20,Submitted,Wed Jan 16 14:31:49 PST 2019,Wed Jan 16 14:32:16 PST 2019,Sat Jan 19 14:32:16 PST 2019,,,,27,0% (0/0),0% (0/0),0% (0/0),Salmon and egg yolks on toast on a plate with eggs and tomatoes on toast.,The sandwich has many slices of hard boiled eggs.,1,Is Text 2 likely to be describing the same situation as Text 1?,1 - Not At All,,
38,3HFWPF5AKAOZV0P10G43J837RLES39,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3WQ3B2KGEAL7RVSESS9RUAAV3H6B1S,2,Submitted,Wed Jan 16 14:36:05 PST 2019,Wed Jan 16 14:39:54 PST 2019,Sat Jan 19 14:39:54 PST 2019,,,,229,0% (0/0),0% (0/0),0% (0/0),Salmon and egg yolks on toast on a plate with eggs and tomatoes on toast.,The sandwich has many slices of hard boiled eggs.,1,Is Text 2 likely to be describing the same situation as Text 1?,2,,
39,3VCK0Q0PO6J6YVYZ9X5YIGVU1AMN0X,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,32EYX73OY2EAGZ01QD515RKWW06RUK,20,Submitted,Wed Jan 16 14:32:46 PST 2019,Wed Jan 16 14:33:02 PST 2019,Sat Jan 19 14:33:02 PST 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),Two horses pulling a horse cart on a dirt road.,a very old picture of two horses pulling a buggy on dirt streets,1,Is Text 2 likely to be describing the same situation as Text 1?,3,,
40,3VCK0Q0PO6J6YVYZ9X5YIGVU1AMN0X,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3PH3VY7DJN2WAUBXVUEF9I7SQX0WZH,21,Submitted,Wed Jan 16 14:32:26 PST 2019,Wed Jan 16 14:32:47 PST 2019,Sat Jan 19 14:32:47 PST 2019,,,,21,0% (0/0),0% (0/0),0% (0/0),Two horses pulling a horse cart on a dirt road.,a very old picture of two horses pulling a buggy on dirt streets,1,Is Text 2 likely to be describing the same situation as Text 1?,2,,
41,3VCK0Q0PO6J6YVYZ9X5YIGVU1AMN0X,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3TYCR1GOTEOGZ0ZYRG7D07QCSQWLZD,22,Submitted,Wed Jan 16 14:31:38 PST 2019,Wed Jan 16 14:31:56 PST 2019,Sat Jan 19 14:31:56 PST 2019,,,,18,100% (7/7),0% (0/0),0% (0/0),Two horses pulling a horse cart on a dirt road.,a very old picture of two horses pulling a buggy on dirt streets,1,Is Text 2 likely to be describing the same situation as Text 1?,3,,
42,3AXFSPQOYR31C9M4XHWRSG1HYS6FJP,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,33FOTY3KEOQQ10KK6S5M5UGDL26C10,13,Submitted,Wed Jan 16 14:37:28 PST 2019,Wed Jan 16 14:40:20 PST 2019,Sat Jan 19 14:40:20 PST 2019,,,,172,0% (0/0),0% (0/0),0% (0/0),A woman standing next to a bicycle and looking through a store window.,Some people stand on the street looking in a store window.,1,Is Text 2 likely to be describing the same situation as Text 1?,"4 - Yes, absolutely",,
43,3AXFSPQOYR31C9M4XHWRSG1HYS6FJP,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,39GAF6DQWT5M09QKX90RVM4269M1VO,21,Submitted,Wed Jan 16 14:36:02 PST 2019,Wed Jan 16 14:36:11 PST 2019,Sat Jan 19 14:36:11 PST 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),A woman standing next to a bicycle and looking through a store window.,Some people stand on the street looking in a store window.,1,Is Text 2 likely to be describing the same situation as Text 1?,3,,
44,3AXFSPQOYR31C9M4XHWRSG1HYS6FJP,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3NC5L260MQRI04BV3WTYPWEOBQ9FO2,18,Submitted,Wed Jan 16 14:53:32 PST 2019,Wed Jan 16 15:00:01 PST 2019,Sat Jan 19 15:00:01 PST 2019,,,,389,0% (0/0),0% (0/0),0% (0/0),A woman standing next to a bicycle and looking through a store window.,Some people stand on the street looking in a store window.,1,Is Text 2 likely to be describing the same situation as Text 1?,2,,
45,3UY4PIS8QSQ65KJH5G9YWLE462SN10,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,34T446B1C2JQUBZ2A91MRPX3GA1C0Y,23,Submitted,Wed Jan 16 14:41:46 PST 2019,Wed Jan 16 14:45:18 PST 2019,Sat Jan 19 14:45:18 PST 2019,,,,212,0% (0/0),0% (0/0),0% (0/0),Several tupperware containers of diced fruit and vegetables.,"Six plastic containers full of mixed vegetables, including broccoli",1,Is Text 2 likely to be describing the same situation as Text 1?,2,,
46,3UY4PIS8QSQ65KJH5G9YWLE462SN10,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3HFNH7HEMJJRZGK6TTRKWM90R6PGQ8,2,Submitted,Wed Jan 16 14:31:36 PST 2019,Wed Jan 16 14:32:36 PST 2019,Sat Jan 19 14:32:36 PST 2019,,,,60,0% (0/0),0% (0/0),0% (0/0),Several tupperware containers of diced fruit and vegetables.,"Six plastic containers full of mixed vegetables, including broccoli",1,Is Text 2 likely to be describing the same situation as Text 1?,2,,
47,3UY4PIS8QSQ65KJH5G9YWLE462SN10,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3JZQSN0I3SFU8RUXFDGQKN5MK4IGFG,6,Submitted,Wed Jan 16 14:40:33 PST 2019,Wed Jan 16 14:41:42 PST 2019,Sat Jan 19 14:41:42 PST 2019,,,,69,0% (0/0),0% (0/0),0% (0/0),Several tupperware containers of diced fruit and vegetables.,"Six plastic containers full of mixed vegetables, including broccoli",1,Is Text 2 likely to be describing the same situation as Text 1?,3,,
48,3X4Q1O9UBIR2YRYVVBQKCK5MZYX7OW,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,31LM9EDVONXGNLXFL7K6P56BENJJNS,2,Submitted,Wed Jan 16 14:31:55 PST 2019,Wed Jan 16 14:34:52 PST 2019,Sat Jan 19 14:34:52 PST 2019,,,,177,0% (0/0),0% (0/0),0% (0/0),Three zebras standing together in a grassy field.,A herd of zebras in the African grassland with an ibex grazing nearby.,1,Is Text 2 likely to be describing the same situation as Text 1?,3,,
49,3X4Q1O9UBIR2YRYVVBQKCK5MZYX7OW,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,323Q6SJS8KL88NP8ZJY85NHNZ4THFE,12,Submitted,Wed Jan 16 14:32:54 PST 2019,Wed Jan 16 14:34:39 PST 2019,Sat Jan 19 14:34:39 PST 2019,,,,105,0% (0/0),0% (0/0),0% (0/0),Three zebras standing together in a grassy field.,A herd of zebras in the African grassland with an ibex grazing nearby.,1,Is Text 2 likely to be describing the same situation as Text 1?,"4 - Yes, absolutely",,
50,3X4Q1O9UBIR2YRYVVBQKCK5MZYX7OW,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3SUWZRL0M0I05K5V8PNYQE7XEPYE6S,9,Submitted,Wed Jan 16 14:31:43 PST 2019,Wed Jan 16 14:31:49 PST 2019,Sat Jan 19 14:31:49 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),Three zebras standing together in a grassy field.,A herd of zebras in the African grassland with an ibex grazing nearby.,1,Is Text 2 likely to be describing the same situation as Text 1?,3,,
51,3TL87MO8CNU77ZA402848VE92HBFLR,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3NG53N1RLXOR6PD9AI07442SYRS8PV,24,Submitted,Wed Jan 16 14:39:51 PST 2019,Wed Jan 16 14:40:08 PST 2019,Sat Jan 19 14:40:08 PST 2019,,,,17,0% (0/0),0% (0/0),0% (0/0),A woman standing next to a bicycle and looking through a store window.,The young group of adults are standing around the truck and climbing on the truck.,0,Is Text 2 likely to be describing the same situation as Text 1?,3,,
52,3TL87MO8CNU77ZA402848VE92HBFLR,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3OLQQLKKNUUCTFK2S8HNZIC20VIJE3,16,Submitted,Wed Jan 16 14:31:51 PST 2019,Wed Jan 16 14:32:07 PST 2019,Sat Jan 19 14:32:07 PST 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),A woman standing next to a bicycle and looking through a store window.,The young group of adults are standing around the truck and climbing on the truck.,0,Is Text 2 likely to be describing the same situation as Text 1?,1 - Not At All,,
53,3TL87MO8CNU77ZA402848VE92HBFLR,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3VP0C6EFSI1YH8X8PNBH3MC6NRPM6P,2,Submitted,Wed Jan 16 14:31:45 PST 2019,Wed Jan 16 14:33:52 PST 2019,Sat Jan 19 14:33:52 PST 2019,,,,127,0% (0/0),0% (0/0),0% (0/0),A woman standing next to a bicycle and looking through a store window.,The young group of adults are standing around the truck and climbing on the truck.,0,Is Text 2 likely to be describing the same situation as Text 1?,"4 - Yes, absolutely",,
54,3PA41K45VO9KJRAWAB3Z1KAC93T7PD,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,32SVAV9L3HEYIO119INENS5MJJ03AI,1,Submitted,Wed Jan 16 14:40:03 PST 2019,Wed Jan 16 14:40:31 PST 2019,Sat Jan 19 14:40:31 PST 2019,,,,28,0% (0/0),0% (0/0),0% (0/0),"Two food containers filled with meat, vegetables, and fruit are set next to each other.",one ceramic bowl with broccoli and topped with cheese in the shape of bats next to a bowl of soup and a container of berries and peaches.,0,Is Text 2 likely to be describing the same situation as Text 1?,3,,
55,3PA41K45VO9KJRAWAB3Z1KAC93T7PD,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,36PW28KO4111SMHYY24A6J9JA8PEAJ,11,Submitted,Wed Jan 16 14:36:51 PST 2019,Wed Jan 16 14:40:01 PST 2019,Sat Jan 19 14:40:01 PST 2019,,,,190,0% (0/0),0% (0/0),0% (0/0),"Two food containers filled with meat, vegetables, and fruit are set next to each other.",one ceramic bowl with broccoli and topped with cheese in the shape of bats next to a bowl of soup and a container of berries and peaches.,0,Is Text 2 likely to be describing the same situation as Text 1?,3,,
56,3PA41K45VO9KJRAWAB3Z1KAC93T7PD,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3B837J3LDQ1U1M8X18A1QQ28B3LSR5,5,Submitted,Wed Jan 16 14:34:13 PST 2019,Wed Jan 16 14:34:50 PST 2019,Sat Jan 19 14:34:50 PST 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),"Two food containers filled with meat, vegetables, and fruit are set next to each other.",one ceramic bowl with broccoli and topped with cheese in the shape of bats next to a bowl of soup and a container of berries and peaches.,0,Is Text 2 likely to be describing the same situation as Text 1?,3,,
57,3M67TQBQQITHA6SN0PJMPLCN57HA9C,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3B3WTRP3DD7VSNVDDCV98NPA7NH92X,6,Submitted,Wed Jan 16 14:36:23 PST 2019,Wed Jan 16 14:36:45 PST 2019,Sat Jan 19 14:36:45 PST 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),Three zebras standing together in a grassy field.,Two zebras around the grass while being in the zoo.,0,Is Text 2 likely to be describing the same situation as Text 1?,3,,
58,3M67TQBQQITHA6SN0PJMPLCN57HA9C,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3GNCZX450KS5PD6O7GKL0V8NOFRPAF,25,Submitted,Wed Jan 16 14:38:29 PST 2019,Wed Jan 16 14:39:49 PST 2019,Sat Jan 19 14:39:49 PST 2019,,,,80,0% (0/0),0% (0/0),0% (0/0),Three zebras standing together in a grassy field.,Two zebras around the grass while being in the zoo.,0,Is Text 2 likely to be describing the same situation as Text 1?,2,,
59,3M67TQBQQITHA6SN0PJMPLCN57HA9C,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3MX2NQ3YCBZDSGWYYB3LMXE4Y0YX54,12,Submitted,Wed Jan 16 14:32:50 PST 2019,Wed Jan 16 14:34:19 PST 2019,Sat Jan 19 14:34:19 PST 2019,,,,89,0% (0/0),0% (0/0),0% (0/0),Three zebras standing together in a grassy field.,Two zebras around the grass while being in the zoo.,0,Is Text 2 likely to be describing the same situation as Text 1?,3,,
60,3T6EIBTM9MTVFP2SSVXMLGN7BPZAAR,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,34Q075JO1ZI678P4UCC2ATECCD910W,12,Submitted,Wed Jan 16 14:34:47 PST 2019,Wed Jan 16 14:39:01 PST 2019,Sat Jan 19 14:39:01 PST 2019,,,,254,0% (0/0),0% (0/0),0% (0/0),there is a dog that is laying in the middle of a restaurant,A white vase of flowers sits on a wood table.,0,Is Text 2 likely to be describing the same situation as Text 1?,2,,
61,3T6EIBTM9MTVFP2SSVXMLGN7BPZAAR,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3FFJ6VRIL3TH7EL22JX82SVYTFKI05,26,Submitted,Wed Jan 16 14:38:16 PST 2019,Wed Jan 16 14:39:15 PST 2019,Sat Jan 19 14:39:15 PST 2019,,,,59,0% (0/0),0% (0/0),0% (0/0),there is a dog that is laying in the middle of a restaurant,A white vase of flowers sits on a wood table.,0,Is Text 2 likely to be describing the same situation as Text 1?,3,,
62,3T6EIBTM9MTVFP2SSVXMLGN7BPZAAR,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3Y5140Z9DZLKVVPMJ4CYHTW61NWPIJ,16,Submitted,Wed Jan 16 14:38:44 PST 2019,Wed Jan 16 14:38:53 PST 2019,Sat Jan 19 14:38:53 PST 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),there is a dog that is laying in the middle of a restaurant,A white vase of flowers sits on a wood table.,0,Is Text 2 likely to be describing the same situation as Text 1?,1 - Not At All,,
63,3CVDZS288I5RDHSP0E9J88TY2M1FMT,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,38JBBYETQQFMQX1HP1UJTGNJIYTE48,14,Submitted,Wed Jan 16 14:36:39 PST 2019,Wed Jan 16 14:38:46 PST 2019,Sat Jan 19 14:38:46 PST 2019,,,,127,0% (0/0),0% (0/0),0% (0/0),A plate of food of sandwiches and fruit,Some trays of many different types of food.,0,Is Text 2 likely to be describing the same situation as Text 1?,3,,
64,3CVDZS288I5RDHSP0E9J88TY2M1FMT,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,39LNWE0K4W1XN0XI0QBSRZJ594NIU7,27,Submitted,Wed Jan 16 14:35:10 PST 2019,Wed Jan 16 14:35:15 PST 2019,Sat Jan 19 14:35:15 PST 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),A plate of food of sandwiches and fruit,Some trays of many different types of food.,0,Is Text 2 likely to be describing the same situation as Text 1?,3,,
65,3CVDZS288I5RDHSP0E9J88TY2M1FMT,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,3OVHNO1VE86X1OB6EZ9PHUI7JHUZDB,4,Submitted,Wed Jan 16 14:36:06 PST 2019,Wed Jan 16 14:36:11 PST 2019,Sat Jan 19 14:36:11 PST 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),A plate of food of sandwiches and fruit,Some trays of many different types of food.,0,Is Text 2 likely to be describing the same situation as Text 1?,"4 - Yes, absolutely",,
66,3VO4XFFP16R5J3BBAOIO1P0MEZF7Q4,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,30LB5CDZNEF324AC2NLU2NYOPSM0ZK,9,Submitted,Wed Jan 16 14:34:41 PST 2019,Wed Jan 16 14:35:32 PST 2019,Sat Jan 19 14:35:32 PST 2019,,,,51,0% (0/0),0% (0/0),0% (0/0),A couple of men in a room with remotes.,Two men playing with video game controllers in a living room.,1,Is Text 2 likely to be describing the same situation as Text 1?,3,,
67,3VO4XFFP16R5J3BBAOIO1P0MEZF7Q4,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:30:59 PST 2019,3,BatchId:3501811;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:30:59 PST 2019,,,382M9COHEJKL7VVW47L16KLDHBGEUU,2,Submitted,Wed Jan 16 14:32:35 PST 2019,Wed Jan 16 14:35:54 PST 2019,Sat Jan 19 14:35:54 PST 2019,,,,199,0% (0/0),0% (0/0),0% (0/0),A couple of men in a room with remotes.,Two men playing with video game controllers in a living room.,1,Is Text 2 likely to be describing the same situation as Text 1?,"4 - Yes, absolutely",,
