,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.premise,Input.hypothesis,Input.label,Input.prompt,Answer.semantic-similarity.label,Approve,Reject
34,3UEBBGULPGTAQPXY9G05ZIASF84FUL,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3W8CV64QJ44Z7DYVWXYGVRVCW60H9O,17,Submitted,Wed Jan 16 14:41:27 PST 2019,Wed Jan 16 14:43:20 PST 2019,Sat Jan 19 14:43:20 PST 2019,,,,113,0% (0/0),0% (0/0),0% (0/0),Snowboarder performing trick on snow with trees in background,There is (a) jacket,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
35,3UEBBGULPGTAQPXY9G05ZIASF84FUL,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3ZY8KE4ISL8AHDA1IOQ6WNCAELEVQD,0,Submitted,Wed Jan 16 14:39:48 PST 2019,Wed Jan 16 14:40:00 PST 2019,Sat Jan 19 14:40:00 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),Snowboarder performing trick on snow with trees in background,There is (a) jacket,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
36,3R5OYNIC2DE7HP73NE606G2UY0KPT7,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3LYA37P8ISS9XWE002F9ZP6UCN6BKV,24,Submitted,Wed Jan 16 14:36:41 PST 2019,Wed Jan 16 14:39:12 PST 2019,Sat Jan 19 14:39:12 PST 2019,,,,151,0% (0/0),0% (0/0),0% (0/0),A man laying on the grass looking at his cell phone,There is (a) day,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
37,3R5OYNIC2DE7HP73NE606G2UY0KPT7,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3M0NZ3JDP332XBWDZTR6JIUF60Y5ZB,8,Submitted,Wed Jan 16 14:39:54 PST 2019,Wed Jan 16 14:41:52 PST 2019,Sat Jan 19 14:41:52 PST 2019,,,,118,0% (0/0),0% (0/0),0% (0/0),A man laying on the grass looking at his cell phone,There is (a) day,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
38,3R5OYNIC2DE7HP73NE606G2UY0KPT7,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3X31TUMD7ZRJ44EQJ5YL8D60FBKL1P,18,Submitted,Wed Jan 16 14:38:27 PST 2019,Wed Jan 16 14:39:41 PST 2019,Sat Jan 19 14:39:41 PST 2019,,,,74,0% (0/0),0% (0/0),0% (0/0),A man laying on the grass looking at his cell phone,There is (a) day,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
39,3ZXNP4Z39SQUS6VYIJASK31S4TSL7T,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,33SA9F9TRZZYZZK1Z702O86A2RREWT,2,Submitted,Wed Jan 16 14:32:46 PST 2019,Wed Jan 16 14:33:42 PST 2019,Sat Jan 19 14:33:42 PST 2019,,,,56,0% (0/0),0% (0/0),0% (0/0),THERE IS AN IMAGE OF A BATHROOM WITH A TOILET IN THERE,There is (a) floor,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
40,3ZXNP4Z39SQUS6VYIJASK31S4TSL7T,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3CPLWGV3MQ4RH9K6ZVTT0BS8II9N93,10,Submitted,Wed Jan 16 14:43:28 PST 2019,Wed Jan 16 14:48:45 PST 2019,Sat Jan 19 14:48:45 PST 2019,,,,317,0% (0/0),0% (0/0),0% (0/0),THERE IS AN IMAGE OF A BATHROOM WITH A TOILET IN THERE,There is (a) floor,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
41,3ZXNP4Z39SQUS6VYIJASK31S4TSL7T,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3PJ71Z61R67O32DHU8VV34F5FH391G,15,Submitted,Wed Jan 16 14:36:21 PST 2019,Wed Jan 16 14:36:50 PST 2019,Sat Jan 19 14:36:50 PST 2019,,,,29,100% (6/6),0% (0/0),0% (0/0),THERE IS AN IMAGE OF A BATHROOM WITH A TOILET IN THERE,There is (a) floor,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
42,35YHTYFL1H8A34MYE6AAV4CBTFDFVA,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3KGTPGBS6ZQTCFJGBNQ04JCOK8S2UI,23,Submitted,Wed Jan 16 14:39:38 PST 2019,Wed Jan 16 14:40:49 PST 2019,Sat Jan 19 14:40:49 PST 2019,,,,71,0% (0/0),0% (0/0),0% (0/0),a white plate a fork and a pizza with black olives,There is (a) pizza,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
43,35YHTYFL1H8A34MYE6AAV4CBTFDFVA,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3MRNMEIQW7BDWZU2ZYIG9F7948ODL8,16,Submitted,Wed Jan 16 14:40:30 PST 2019,Wed Jan 16 14:47:17 PST 2019,Sat Jan 19 14:47:17 PST 2019,,,,407,0% (0/0),0% (0/0),0% (0/0),a white plate a fork and a pizza with black olives,There is (a) pizza,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
44,35YHTYFL1H8A34MYE6AAV4CBTFDFVA,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3XM0HYN6NM48FQN0NLM7WEYE9UQEP0,25,Submitted,Wed Jan 16 14:41:56 PST 2019,Wed Jan 16 14:45:32 PST 2019,Sat Jan 19 14:45:32 PST 2019,,,,216,0% (0/0),0% (0/0),0% (0/0),a white plate a fork and a pizza with black olives,There is (a) pizza,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
45,31JUPBOORO9YSK0HSO2YY3XNFDYL8G,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3DYGAII7PNDXCTD5WCH7QVNSSXDPQM,26,Submitted,Wed Jan 16 14:39:01 PST 2019,Wed Jan 16 14:39:09 PST 2019,Sat Jan 19 14:39:09 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),Man standing by official entrance to an event.,There is (a) head,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
46,31JUPBOORO9YSK0HSO2YY3XNFDYL8G,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3HSYG7LRBL3AQZIU6FS2YSPKZHEKKN,2,Submitted,Wed Jan 16 14:33:05 PST 2019,Wed Jan 16 14:36:07 PST 2019,Sat Jan 19 14:36:07 PST 2019,,,,182,0% (0/0),0% (0/0),0% (0/0),Man standing by official entrance to an event.,There is (a) head,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
47,31JUPBOORO9YSK0HSO2YY3XNFDYL8G,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3LKC68YZ3C8KBQXQTL3YTK0O6TXWOF,27,Submitted,Wed Jan 16 14:35:53 PST 2019,Wed Jan 16 14:43:49 PST 2019,Sat Jan 19 14:43:49 PST 2019,,,,476,0% (0/0),0% (0/0),0% (0/0),Man standing by official entrance to an event.,There is (a) head,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
48,3NQUW096N7DY6PJRXG8CYZSYZJGL95,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3DI28L7YXCJ5YY4Y2JBHVIGG6EJE1V,28,Submitted,Wed Jan 16 14:36:35 PST 2019,Wed Jan 16 14:42:28 PST 2019,Sat Jan 19 14:42:28 PST 2019,,,,353,0% (0/0),0% (0/0),0% (0/0),Two oranges cut into people about to eat some bananas,There is (a) clock,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
49,3NQUW096N7DY6PJRXG8CYZSYZJGL95,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3OLQQLKKNUUCTFK2S8HNZIC20VJEJZ,29,Submitted,Wed Jan 16 14:37:18 PST 2019,Wed Jan 16 14:37:43 PST 2019,Sat Jan 19 14:37:43 PST 2019,,,,25,0% (0/0),0% (0/0),0% (0/0),Two oranges cut into people about to eat some bananas,There is (a) clock,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
50,3NQUW096N7DY6PJRXG8CYZSYZJGL95,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3Y5140Z9DZLKVVPMJ4CYHTW61NVPII,21,Submitted,Wed Jan 16 14:33:01 PST 2019,Wed Jan 16 14:33:25 PST 2019,Sat Jan 19 14:33:25 PST 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),Two oranges cut into people about to eat some bananas,There is (a) clock,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
51,3G5RUKN2ED8OUPMC9TORBRWN4EGN99,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3DYGAII7PNDXCTD5WCH7QVNSSXEPQN,7,Submitted,Wed Jan 16 14:43:28 PST 2019,Wed Jan 16 14:49:35 PST 2019,Sat Jan 19 14:49:35 PST 2019,,,,367,0% (0/0),0% (0/0),0% (0/0),A girl in a green sweater is holding a kite.,There is (a) lettering,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
52,3G5RUKN2ED8OUPMC9TORBRWN4EGN99,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3LBXNTKX0T0WT3YA11G2YDJ6KWHX9V,3,Submitted,Wed Jan 16 14:33:03 PST 2019,Wed Jan 16 14:36:35 PST 2019,Sat Jan 19 14:36:35 PST 2019,,,,212,0% (0/0),0% (0/0),0% (0/0),A girl in a green sweater is holding a kite.,There is (a) lettering,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?","4 - Yes, absolutely",,
53,3G5RUKN2ED8OUPMC9TORBRWN4EGN99,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3WI0P0II63XOZXPF4IFCVRG8A0DDRY,9,Submitted,Wed Jan 16 14:40:41 PST 2019,Wed Jan 16 14:41:50 PST 2019,Sat Jan 19 14:41:50 PST 2019,,,,69,0% (0/0),0% (0/0),0% (0/0),A girl in a green sweater is holding a kite.,There is (a) lettering,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
54,3BO3NEOQM1MAL7LQ4JPZ2EBQOX4AIV,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3HUTX6F6VWSYZAZJF1ER5DKZ2M2O2P,30,Submitted,Wed Jan 16 14:34:44 PST 2019,Wed Jan 16 14:34:49 PST 2019,Sat Jan 19 14:34:49 PST 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),A rare steak is cut into and paired with a vegetable side.,There is (a) sailboat,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
55,3BO3NEOQM1MAL7LQ4JPZ2EBQOX4AIV,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3JWH6J9I9UIA52Z3XF7PRHNY6IANBB,0,Submitted,Wed Jan 16 14:33:40 PST 2019,Wed Jan 16 14:33:52 PST 2019,Sat Jan 19 14:33:52 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),A rare steak is cut into and paired with a vegetable side.,There is (a) sailboat,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
56,3BO3NEOQM1MAL7LQ4JPZ2EBQOX4AIV,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3WOKGM4L73LR30W50EADMPRK5OJ0OI,2,Submitted,Wed Jan 16 14:34:23 PST 2019,Wed Jan 16 14:37:06 PST 2019,Sat Jan 19 14:37:06 PST 2019,,,,163,0% (0/0),0% (0/0),0% (0/0),A rare steak is cut into and paired with a vegetable side.,There is (a) sailboat,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
57,3MG8450X2PFMH2MSNJWABCOWHERPUY,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3CFJTT4SXVVVPPLMNIIHH75L1TQ7IU,31,Submitted,Wed Jan 16 14:37:35 PST 2019,Wed Jan 16 14:37:50 PST 2019,Sat Jan 19 14:37:50 PST 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),There are three people together on top of the mountain.,There is (a) writing,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
58,3MG8450X2PFMH2MSNJWABCOWHERPUY,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3E337GFOLBD6WJ7ED1Z3SSEVMV4GNN,17,Submitted,Wed Jan 16 14:41:25 PST 2019,Wed Jan 16 14:42:40 PST 2019,Sat Jan 19 14:42:40 PST 2019,,,,75,0% (0/0),0% (0/0),0% (0/0),There are three people together on top of the mountain.,There is (a) writing,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
59,3MG8450X2PFMH2MSNJWABCOWHERPUY,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3WLEIWSYHQMO7TDWBOJ1L4NYQ0PH2V,19,Submitted,Wed Jan 16 14:37:31 PST 2019,Wed Jan 16 14:37:50 PST 2019,Sat Jan 19 14:37:50 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),There are three people together on top of the mountain.,There is (a) writing,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
60,3D1TUISJWJ5U0GZOAO6Q2FNKV0WUIR,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3CTOC39K39VRK05S503HT8KLE8GJ7J,23,Submitted,Wed Jan 16 14:41:25 PST 2019,Wed Jan 16 14:49:49 PST 2019,Sat Jan 19 14:49:49 PST 2019,,,,504,0% (0/0),0% (0/0),0% (0/0),The chefs are deciding how to cut the cake.,There is (a) eye,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
61,3D1TUISJWJ5U0GZOAO6Q2FNKV0WUIR,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3S06PH7KST906SQY6O0XP0YV62ID11,29,Submitted,Wed Jan 16 14:38:26 PST 2019,Wed Jan 16 14:38:32 PST 2019,Sat Jan 19 14:38:32 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),The chefs are deciding how to cut the cake.,There is (a) eye,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
62,3D1TUISJWJ5U0GZOAO6Q2FNKV0WUIR,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3U8YCDAGXRLUOC9LFR2HBUMKKP0Q0F,1,Submitted,Wed Jan 16 14:33:27 PST 2019,Wed Jan 16 14:33:45 PST 2019,Sat Jan 19 14:33:45 PST 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),The chefs are deciding how to cut the cake.,There is (a) eye,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
63,3UQ1LLR26BDCB8TWPMMCUU3I51YLAK,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3PEIJLRY6VY75ZBIUCQUCXRHIX3XWM,22,Submitted,Wed Jan 16 14:39:51 PST 2019,Wed Jan 16 14:42:32 PST 2019,Sat Jan 19 14:42:32 PST 2019,,,,161,0% (0/0),0% (0/0),0% (0/0),Two women talk to each other inside of the bathroom.,There is (a) front,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
64,3UQ1LLR26BDCB8TWPMMCUU3I51YLAK,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3W2LOLRXLDKWD3VPWZ1ZZ4BYU99KRH,4,Submitted,Wed Jan 16 14:38:15 PST 2019,Wed Jan 16 14:43:55 PST 2019,Sat Jan 19 14:43:55 PST 2019,,,,340,0% (0/0),0% (0/0),0% (0/0),Two women talk to each other inside of the bathroom.,There is (a) front,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
65,3UQ1LLR26BDCB8TWPMMCUU3I51YLAK,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3Z7EFSHGNBJYR15DDLQT03KEQHLXCD,14,Submitted,Wed Jan 16 14:39:14 PST 2019,Wed Jan 16 14:43:20 PST 2019,Sat Jan 19 14:43:20 PST 2019,,,,246,0% (0/0),0% (0/0),0% (0/0),Two women talk to each other inside of the bathroom.,There is (a) front,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?","4 - Yes, absolutely",,
66,30QQTY5GMLPXBWISRX2TBQXBHKL7U9,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3F6KKYWMND63KZXNBBYVM7BY93NNDJ,22,Submitted,Wed Jan 16 14:39:27 PST 2019,Wed Jan 16 14:40:36 PST 2019,Sat Jan 19 14:40:36 PST 2019,,,,69,0% (0/0),0% (0/0),0% (0/0),older tennis player on grass tennis court in the middle of play,There is (a) band,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
67,30QQTY5GMLPXBWISRX2TBQXBHKL7U9,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3OSWBBLG1G28WTBRDHL4K92WBHYDXU,8,Submitted,Wed Jan 16 14:41:07 PST 2019,Wed Jan 16 14:47:06 PST 2019,Sat Jan 19 14:47:06 PST 2019,,,,359,0% (0/0),0% (0/0),0% (0/0),older tennis player on grass tennis court in the middle of play,There is (a) band,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
68,30QQTY5GMLPXBWISRX2TBQXBHKL7U9,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:32:28 PST 2019,3,BatchId:3501814;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:32:28 PST 2019,,,3TVRFO09GMKRU5ZJQYJS3MA1KQZXLT,13,Submitted,Wed Jan 16 14:39:30 PST 2019,Wed Jan 16 14:39:39 PST 2019,Sat Jan 19 14:39:39 PST 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),older tennis player on grass tennis court in the middle of play,There is (a) band,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
