,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.premise,Input.hypothesis,Input.label,Input.prompt,Answer.semantic-similarity.label,Approve,Reject
33,3MG8450X2PFMH2MSNJWABCOWHERUP3,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3570Y55XZRO08IBSK38E98C2QF8GYD,7,Submitted,Wed Jan 16 14:41:30 PST 2019,Wed Jan 16 14:48:58 PST 2019,Sat Jan 19 14:48:58 PST 2019,,,,448,0% (0/0),0% (0/0),0% (0/0),There is a person on a snowboard up in the air.,There are / is (a) Cracks on sidewalk in a black and white photograph,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
34,3MG8450X2PFMH2MSNJWABCOWHERUP3,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,39U1BHVTDNW3XK0AFIEVIXVE78K3T2,16,Submitted,Wed Jan 16 14:36:11 PST 2019,Wed Jan 16 14:38:14 PST 2019,Sat Jan 19 14:38:14 PST 2019,,,,123,0% (0/0),0% (0/0),0% (0/0),There is a person on a snowboard up in the air.,There are / is (a) Cracks on sidewalk in a black and white photograph,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
35,3MG8450X2PFMH2MSNJWABCOWHERUP3,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3XM0HYN6NM48FQN0NLM7WEYE9UPEPZ,20,Submitted,Wed Jan 16 14:37:29 PST 2019,Wed Jan 16 14:37:48 PST 2019,Sat Jan 19 14:37:48 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),There is a person on a snowboard up in the air.,There are / is (a) Cracks on sidewalk in a black and white photograph,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
36,3WRBLBQ2GSD0O3HDMTS3SWMX0Y0G0I,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3BC8WZX3V51I078KMJAW0GXCP13RRH,21,Submitted,Wed Jan 16 14:38:36 PST 2019,Wed Jan 16 14:43:41 PST 2019,Sat Jan 19 14:43:41 PST 2019,,,,305,0% (0/0),0% (0/0),0% (0/0),THERE IS A MAN THAT IS JUMPING ON THE SKATE BOARD,There are / is (a) a man on a skateboard,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
37,3WRBLBQ2GSD0O3HDMTS3SWMX0Y0G0I,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3CTOC39K39VRK05S503HT8KLE8G7J7,5,Submitted,Wed Jan 16 14:41:34 PST 2019,Wed Jan 16 14:44:27 PST 2019,Sat Jan 19 14:44:27 PST 2019,,,,173,0% (0/0),0% (0/0),0% (0/0),THERE IS A MAN THAT IS JUMPING ON THE SKATE BOARD,There are / is (a) a man on a skateboard,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?","4 - Yes, absolutely",,
38,3WRBLBQ2GSD0O3HDMTS3SWMX0Y0G0I,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3Z3ZLGNNSKZQ548IYEK0DSKRN1L3QO,16,Submitted,Wed Jan 16 14:36:09 PST 2019,Wed Jan 16 14:37:55 PST 2019,Sat Jan 19 14:37:55 PST 2019,,,,106,0% (0/0),0% (0/0),0% (0/0),THERE IS A MAN THAT IS JUMPING ON THE SKATE BOARD,There are / is (a) a man on a skateboard,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?","4 - Yes, absolutely",,
39,3IJ95K7NDYH39Z9KNZU138IA8RBNG0,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,384PI804XU661SOY7VRM6U1L2DN0SG,7,Submitted,Wed Jan 16 14:39:52 PST 2019,Wed Jan 16 14:41:38 PST 2019,Sat Jan 19 14:41:38 PST 2019,,,,106,0% (0/0),0% (0/0),0% (0/0),A large sign that says Public Market and a clock.,There are / is (a) a clock attached to a sign,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
40,3IJ95K7NDYH39Z9KNZU138IA8RBNG0,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3TPWUS5F8B6J210N3GU7YK67HFEWCI,6,Submitted,Wed Jan 16 14:35:23 PST 2019,Wed Jan 16 14:35:42 PST 2019,Sat Jan 19 14:35:42 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),A large sign that says Public Market and a clock.,There are / is (a) a clock attached to a sign,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?","4 - Yes, absolutely",,
41,3IJ95K7NDYH39Z9KNZU138IA8RBNG0,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3VELCLL3GMOX4C4UXUVND01GIFY1F0,22,Submitted,Wed Jan 16 14:35:09 PST 2019,Wed Jan 16 14:35:23 PST 2019,Sat Jan 19 14:35:23 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),A large sign that says Public Market and a clock.,There are / is (a) a clock attached to a sign,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?","4 - Yes, absolutely",,
42,3SU800BH87X7HEN7NWBZBHE6MADUQU,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,308Q0PEVBAIZ389F2FG1V3WRWJE9I8,23,Submitted,Wed Jan 16 14:36:56 PST 2019,Wed Jan 16 14:40:15 PST 2019,Sat Jan 19 14:40:15 PST 2019,,,,199,0% (0/0),0% (0/0),0% (0/0),Lion statue with a large structural clock in the distance,There are / is (a) the ear of a dog,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
43,3SU800BH87X7HEN7NWBZBHE6MADUQU,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3PZDLQMM0VQXQL2GPW50ADQID8L2C8,1,Submitted,Wed Jan 16 14:41:27 PST 2019,Wed Jan 16 14:45:41 PST 2019,Sat Jan 19 14:45:41 PST 2019,,,,254,0% (0/0),0% (0/0),0% (0/0),Lion statue with a large structural clock in the distance,There are / is (a) the ear of a dog,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
44,3SU800BH87X7HEN7NWBZBHE6MADUQU,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3VHHR074H5MXFQTS8LFU9NXDIXJL7L,18,Submitted,Wed Jan 16 14:34:13 PST 2019,Wed Jan 16 14:37:27 PST 2019,Sat Jan 19 14:37:27 PST 2019,,,,194,0% (0/0),0% (0/0),0% (0/0),Lion statue with a large structural clock in the distance,There are / is (a) the ear of a dog,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
45,3D1UCPY6GHEHCGASMIYY2H36FR783P,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,32EYX73OY2EAGZ01QD515RKWW07RUL,21,Submitted,Wed Jan 16 14:38:39 PST 2019,Wed Jan 16 14:46:10 PST 2019,Sat Jan 19 14:46:10 PST 2019,,,,451,0% (0/0),0% (0/0),0% (0/0),An odd style train travels down the tracks at night in the city.,There are / is (a) lights on the platform of train station,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
46,3D1UCPY6GHEHCGASMIYY2H36FR783P,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,34QN5IT0T1WOI89PTXLHP31KQJF08F,18,Submitted,Wed Jan 16 14:33:59 PST 2019,Wed Jan 16 14:37:19 PST 2019,Sat Jan 19 14:37:19 PST 2019,,,,200,0% (0/0),0% (0/0),0% (0/0),An odd style train travels down the tracks at night in the city.,There are / is (a) lights on the platform of train station,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?","4 - Yes, absolutely",,
47,3D1UCPY6GHEHCGASMIYY2H36FR783P,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3RRCEFRB7OHOJUPXFASTS8HYF1GB45,24,Submitted,Wed Jan 16 14:36:09 PST 2019,Wed Jan 16 14:36:20 PST 2019,Sat Jan 19 14:36:20 PST 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),An odd style train travels down the tracks at night in the city.,There are / is (a) lights on the platform of train station,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
48,3WYZV0QBFKICUCFD9JPW0ZIBUSTXBD,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3KRVW3HTZPQ346V5W0EK4R8Y5GNMSC,14,Submitted,Wed Jan 16 14:38:48 PST 2019,Wed Jan 16 14:38:52 PST 2019,Sat Jan 19 14:38:52 PST 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),A group of people enjoy a patio dinner at a restaurant.,There are / is (a) bottle on the table,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
49,3WYZV0QBFKICUCFD9JPW0ZIBUSTXBD,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3KRVW3HTZPQ346V5W0EK4R8Y5GNSMI,25,Submitted,Wed Jan 16 14:39:16 PST 2019,Wed Jan 16 14:43:45 PST 2019,Sat Jan 19 14:43:45 PST 2019,,,,269,0% (0/0),0% (0/0),0% (0/0),A group of people enjoy a patio dinner at a restaurant.,There are / is (a) bottle on the table,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
50,3WYZV0QBFKICUCFD9JPW0ZIBUSTXBD,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3Z2R0DQ0JJJCNJMULNBV01QLYKYE2D,4,Submitted,Wed Jan 16 14:41:13 PST 2019,Wed Jan 16 14:49:24 PST 2019,Sat Jan 19 14:49:24 PST 2019,,,,491,0% (0/0),0% (0/0),0% (0/0),A group of people enjoy a patio dinner at a restaurant.,There are / is (a) bottle on the table,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
51,3VDVA3ILIEK0VS2VICW361575Q6G1L,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3H8DHMCCWBG2CTCKEY6FUFUUF8IKDB,4,Submitted,Wed Jan 16 14:37:58 PST 2019,Wed Jan 16 14:41:27 PST 2019,Sat Jan 19 14:41:27 PST 2019,,,,209,0% (0/0),0% (0/0),0% (0/0),A train carriage parked by building at which the Queen Elizabeth is docked,There are / is (a) British flag on side of train,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
52,3VDVA3ILIEK0VS2VICW361575Q6G1L,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3WQQ9FUS6CZP2VCZRDI69KX3HNDB8D,1,Submitted,Wed Jan 16 14:40:29 PST 2019,Wed Jan 16 14:43:45 PST 2019,Sat Jan 19 14:43:45 PST 2019,,,,196,0% (0/0),0% (0/0),0% (0/0),A train carriage parked by building at which the Queen Elizabeth is docked,There are / is (a) British flag on side of train,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
53,3VDVA3ILIEK0VS2VICW361575Q6G1L,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3Z7ISHFUH20LKTFFXRY9V2468QY8ZF,16,Submitted,Wed Jan 16 14:36:17 PST 2019,Wed Jan 16 14:39:17 PST 2019,Sat Jan 19 14:39:17 PST 2019,,,,180,0% (0/0),0% (0/0),0% (0/0),A train carriage parked by building at which the Queen Elizabeth is docked,There are / is (a) British flag on side of train,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
54,3HXK2V1N4LK7KDKR1GWHBKFCXWKG22,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,30MVJZJNHOIVYJTLKX1174BR9Y4J9V,12,Submitted,Wed Jan 16 14:41:11 PST 2019,Wed Jan 16 14:41:48 PST 2019,Sat Jan 19 14:41:48 PST 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),An odd style train travels down the tracks at night in the city.,bacon is on the plate,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?","4 - Yes, absolutely",,
55,3HXK2V1N4LK7KDKR1GWHBKFCXWKG22,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,36NEMU28XHIWBNCEG5OL1GBJBTJMWR,19,Submitted,Wed Jan 16 14:38:54 PST 2019,Wed Jan 16 14:39:07 PST 2019,Sat Jan 19 14:39:07 PST 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),An odd style train travels down the tracks at night in the city.,bacon is on the plate,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
56,3HXK2V1N4LK7KDKR1GWHBKFCXWKG22,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3J2UYBXQQNH1EUQ10IOJ5P5TKOQ600,26,Submitted,Wed Jan 16 14:39:54 PST 2019,Wed Jan 16 14:40:13 PST 2019,Sat Jan 19 14:40:13 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),An odd style train travels down the tracks at night in the city.,bacon is on the plate,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
57,31N9JPQXIQNH9V4V75CJO8UBNRONHZ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3GFK2QRXXBMY3GR8O67ZKE0XPYT5WK,9,Submitted,Wed Jan 16 14:35:54 PST 2019,Wed Jan 16 14:35:59 PST 2019,Sat Jan 19 14:35:59 PST 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),A guy with a skateboard  being watched by many people.,There are / is (a) white pillar on front of building,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
58,31N9JPQXIQNH9V4V75CJO8UBNRONHZ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3MX2NQ3YCBZDSGWYYB3LMXE4Y005XE,21,Submitted,Wed Jan 16 14:39:52 PST 2019,Wed Jan 16 14:47:03 PST 2019,Sat Jan 19 14:47:03 PST 2019,,,,431,0% (0/0),0% (0/0),0% (0/0),A guy with a skateboard  being watched by many people.,There are / is (a) white pillar on front of building,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
59,31N9JPQXIQNH9V4V75CJO8UBNRONHZ,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:41 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:41 PST 2019,,,3RSDURM96CR2O4F1E8IQ95RQDZSEYT,23,Submitted,Wed Jan 16 14:37:35 PST 2019,Wed Jan 16 14:42:49 PST 2019,Sat Jan 19 14:42:49 PST 2019,,,,314,0% (0/0),0% (0/0),0% (0/0),A guy with a skateboard  being watched by many people.,There are / is (a) white pillar on front of building,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
60,31MCUE39BLRW5VGA5GAMUUK43AKG3D,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3KWTYT08728ISMF9KS0XB3JHRROL56,2,Submitted,Wed Jan 16 14:33:56 PST 2019,Wed Jan 16 14:34:28 PST 2019,Sat Jan 19 14:34:28 PST 2019,,,,32,0% (0/0),0% (0/0),0% (0/0),a person with a laptop and cat resting on their lap,There are / is (a)  a key on a keyboard,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
61,31MCUE39BLRW5VGA5GAMUUK43AKG3D,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3N1FSUEFL75HYRNHT6JZNY5YIMS4D5,4,Submitted,Wed Jan 16 14:36:48 PST 2019,Wed Jan 16 14:39:34 PST 2019,Sat Jan 19 14:39:34 PST 2019,,,,166,0% (0/0),0% (0/0),0% (0/0),a person with a laptop and cat resting on their lap,There are / is (a)  a key on a keyboard,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
62,31MCUE39BLRW5VGA5GAMUUK43AKG3D,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3ZR9AIQJUDENZ7MNHUV48RLFOXK049,25,Submitted,Wed Jan 16 14:39:13 PST 2019,Wed Jan 16 14:43:12 PST 2019,Sat Jan 19 14:43:12 PST 2019,,,,239,0% (0/0),0% (0/0),0% (0/0),a person with a laptop and cat resting on their lap,There are / is (a)  a key on a keyboard,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",3,,
63,30EMX9PEVLO5RYX8LMW20UK9270SKK,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,31T4R4OBOUL4CMZMV8MV647QOO67CS,19,Submitted,Wed Jan 16 14:37:23 PST 2019,Wed Jan 16 14:37:32 PST 2019,Sat Jan 19 14:37:32 PST 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),"An outside meeting area with horses, men, women and bikes.  ",Woman is wearing skirt,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
64,30EMX9PEVLO5RYX8LMW20UK9270SKK,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3BWI6RSP7IEJ9KJ0RZSQWS7T90JE7S,9,Submitted,Wed Jan 16 14:36:43 PST 2019,Wed Jan 16 14:36:49 PST 2019,Sat Jan 19 14:36:49 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),"An outside meeting area with horses, men, women and bikes.  ",Woman is wearing skirt,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
65,30EMX9PEVLO5RYX8LMW20UK9270SKK,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3FTF2T8WLTNH43TKRWKGWU5ZBUD9WG,1,Submitted,Wed Jan 16 14:40:26 PST 2019,Wed Jan 16 14:42:10 PST 2019,Sat Jan 19 14:42:10 PST 2019,,,,104,0% (0/0),0% (0/0),0% (0/0),"An outside meeting area with horses, men, women and bikes.  ",Woman is wearing skirt,1,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",1 - Not At All,,
66,32TMVRKDGO32UCTWMW3HCMVCTR384A,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:33:42 PST 2019,3,BatchId:3501818;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:33:42 PST 2019,,,3DQQ64TANIQ2WQ9R8LGDIK5EGYUWPX,7,Submitted,Wed Jan 16 14:40:23 PST 2019,Wed Jan 16 14:47:01 PST 2019,Sat Jan 19 14:47:01 PST 2019,,,,398,0% (0/0),0% (0/0),0% (0/0),two children  walking across the street at the stop sign,There are / is (a) window on side of bus,0,"Using what you know about the world, in the situation described by Text 1, is Text 2 likely to be true?",2,,
